datasource_and_rights	type	modified	language	rights	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	ownerinstitutioncode	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	occurrenceremarks	recordnumber	recordedby	individualid	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	othercatalognumbers	previousidentifications	associatedmedia	associatedreferences	associatedoccurrences	associatedsequences	associatedtaxa	eventid	samplingprotocol	samplingeffort	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	fieldnumber	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	verbatimelevation	minimumelevationinmeters	maximumelevationinmeters	verbatimdepth	minimumdepthinmeters	maximumdepthinmeters	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	pointradiusspatialfit	footprintwkt	footprintsrs	footprintspatialfit	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	identificationqualifier	typestatus	taxonid	scientificnameid	acceptednameusageid	parentnameusageid	originalnameusageid	nameaccordingtoid	namepublishedinid	taxonconceptid	scientificname	acceptednameusage	parentnameusage	originalnameusage	nameaccordingto	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	nomenclaturalstatus	taxonremarks
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""5"", ""incubation"":""fresh"" }"	urn:catalog:WFVZ:Eggs:144250	144250	4 eggs of Black-tailed Gnatcatcher (Polioptila melanura); Additional data on card.		Nelson K. Carpenter				fresh			native	present	eggs	in collection	1-33										1933-05-23		143	143	1933	5	23								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		San Pasqual Grade	USA | California | San Diego | San Pasqual Grade	400ft	121.92	121.92											decimal degrees		33.079307	-116.903203	WGS84	4942						Ryane Cox	21 January 2014	Georeferencing Quick Reference Guide	GEOLocate	requires verification																																				Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""5"", ""incubation"":""1/3"" }"	urn:catalog:WFVZ:Eggs:144263	144263	4 eggs of Wrentit (Chamaea fasciata); Additional data on card.		Nelson K. Carpenter				1/3			native	present	eggs	in collection	1-32										1932-05-16		137	137	1932	5	16								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Lake Hodges	USA | California | San Diego | Lake Hodges	400ft	121.92	121.92											decimal degrees		33.057466	-117.085422	WGS84	5312						Ryane Cox	24 October 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification	I used the historical size of the lake and not the current size.																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""5"", ""incubation"":""fresh"" }"	urn:catalog:WFVZ:Eggs:144557	144557	4 eggs of Common Yellowthroat (Geothlypis trichas); Additional data on card.		Nelson K. Carpenter | Garcia Carpenter				fresh			native	present	eggs	in collection	2-33										1933-06-04		155	155	1933	6	4								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Lake Hodges, Near	USA | California | San Diego | Lake Hodges, Near	350ft	106.68	106.68											decimal degrees		33.057466	-117.085422	WGS84	5312						Ryane Cox	24 October 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification	I used the historical size of the lake and not the current size.																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""6"", ""incubation"":""fresh"" }"	urn:catalog:WFVZ:Eggs:144558	144558	5 eggs of Song Sparrow (Zonotrichia melodia); Additional data on card.		Nelson K. Carpenter				fresh			native	present	eggs	in collection	2-29										1929-05-03		123	123	1929	5	3								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		San Pasqual Valley; Wood Grove	USA | California | San Diego | San Pasqual Valley; Wood Grove	350ft	106.68	106.68											decimal degrees		33.088138	-116.980531	WGS84	6806						Ryane Cox	8 January 2014	Georeferencing Quick Reference Guide	GEOLocate	requires verification	Could not locate Wood Grove. I georeferenced all of San Pasqaul Valley																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""1"", ""incubation"":""started"" }"	urn:catalog:WFVZ:Eggs:172563	172563	with 3 Solitary Vireo (Vireo solitarius cassinii)		Maurice Burns				started			native	present	eggs	in collection	35/3										1949-06-10		161	161	1949	6	10								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Palomar Mountain	USA | California | San Diego | Palomar Mountain														decimal degrees		33.359889	-116.871586	WGS84	7442						Ryane Cox	18 December 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification	Undefined locality. Included Palomar Mountain and Palomar Mountain State Park. Nearest named place is Aguanga Mountain. Measurement=12860 meters (extent=6430 meters)																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""2"", ""incubation"":""Cowbird fresh, 1 vireo egg well advanced"" }"	urn:catalog:WFVZ:Eggs:181704	181704	1 Brown-headed Cowbird (Molothrus ater obscurus) and 1 Least Vireo (Vireo bellii pusillus) missing. See card for additional details.		C. Harry Woodward				Cowbird fresh, 1 vireo egg well			native	present	eggs	in collection	104										1920-06-26		178	178	1920	6	26								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		San Diego, Mission Valley	USA | California | San Diego | San Diego, Mission Valley														decimal degrees		32.774355	-117.139713	WGS84	8412						Ryane Cox	12 December 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification																																				Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""1"", ""incubation"":""Fresh"" }"	urn:catalog:WFVZ:Eggs:181705	181705	1 egg of Brown-headed Cowbird, probably in nest of Willow (Traill's) Flycatcher (Empidonax traillii traillii). See card for additional details.		C. Harry Woodward				Fresh			native	present	eggs	in collection	106										1920-07-03		185	185	1920	7	3								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		San Diego, Mission Valley	USA | California | San Diego | San Diego, Mission Valley														decimal degrees		32.774355	-117.139713	WGS84	8412						Ryane Cox	12 December 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification																																				Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""1"", ""incubation"":""Addled"" }"	urn:catalog:WFVZ:Eggs:181706	181706	1 egg of Brown-headed Cowbird found in nest of Least Bell's Vireo (Vireo bellii pusillus)		C. Harry Woodward				Addled			native	present	eggs	in collection	110										1920-07-24		206	206	1920	7	24								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		San Diego, Mission Valley	USA | California | San Diego | San Diego, Mission Valley														decimal degrees		32.774355	-117.139713	WGS84	8412						Ryane Cox	12 December 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification																																				Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""1"", ""incubation"":""Fresh"" }"	urn:catalog:WFVZ:Eggs:181724	181724	In nest probably of Traill's Flycatcher (Empidonax traillii traillii). See card for additional details.		C. Harry Woodward				Fresh			native	present	eggs	in collection	105										1920-06-28		180	180	1920	6	28								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		San Diego, Mission Valley	USA | California | San Diego | San Diego, Mission Valley														decimal degrees		32.774355	-117.139713	WGS84	8412						Ryane Cox	12 December 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification																																				Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""4"", ""incubation"":""fresh"" }"	urn:catalog:WFVZ:Eggs:189712	189712	Set contains 2 eggs of Song Sparrow (Zonotrichia melodia cooperi). Additional data on card.		Ed N. Harrison				fresh			native	present	eggs	in collection	451, 1/2										1932-06-11		163	163	1932	6	11								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		San Diego, interior highway, Murphy Canyon; east of	USA | California | San Diego | San Diego, interior highway, Murphy Canyon; east of														decimal degrees		32.822365	-117.114857	WGS84	5621						Ryane Cox	25 October 2013	Georeferencing Quick Reference Guide	ACME Mapper, GEOLocate	requires verification	Georeferenced all of Murphy Canyon																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""5"", ""incubation"":""Fresh"" }"	urn:catalog:WFVZ:Eggs:19340	19340	4 eggs of Black-tailed Gnatcatcher (Polioptila malamura californica.)  Additional data on card.		Nelson K. Carpenter				Fresh			native	present	eggs | nest	in collection	1-29										1929-05-17		137	137	1929	5	17								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		San Pasqual Valley	USA | California | San Diego | San Pasqual Valley														decimal degrees		33.088138	-116.980531	WGS84	6806						Ryane Cox	8 January 2014	Georeferencing Quick Reference Guide	GEOLocate	requires verification	I georeferenced all of San Pasqual Valley																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""4"", ""incubation"":""fresh"" }"	urn:catalog:WFVZ:Eggs:5047	5047	3 eggs of Willow [Traill's] Flycatcher (Empidonax traillii); Additional data on card.		Ed N. Harrison				fresh			native	present	eggs	in collection	576/3-1/32										1932-06-18		170	170	1932	6	18								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Lake Hodges, northeast side of Upper	USA | California | San Diego | Lake Hodges, northeast side of Upper														decimal degrees		33.057466	-117.085422	WGS84	5312						Ryane Cox	24 October 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification	I georeferenced the entire lake and used the historical size of the lake.																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""4"", ""incubation"":""fresh"" }"	urn:catalog:WFVZ:Eggs:51346	51346	3 eggs of Common Yellowthroat (Geothlypis trichas); Additional data on card.		L.B. Howsley				fresh			native	present	eggs	in collection	N1/3+CB										1933-05-07		127	127	1933	5	7								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Oceanside, 4 miles north of	USA | California | San Diego | Oceanside, 4 miles north of														decimal degrees		33.2841762	-117.306512	WGS84	13618						Ryane Cox	19 December 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification																																				Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""6"", ""incubation"":""fresh"" }"	urn:catalog:WFVZ:Eggs:52729	52729	5 eggs of American Goldfinch (Carduelis tristis); Additional data on card.		John Burnham | A.M. Ingersoll				fresh			native	present	eggs | nest	in collection	112										1920-06-26		178	178	1920	6	26								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		San Diego, Mission Valley	USA | California | San Diego | San Diego, Mission Valley														decimal degrees		32.774355	-117.139713	WGS84	8412						Ryane Cox	12 December 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification																																				Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""4"", ""incubation"":""cowbird fresh, host broken"" }"	urn:catalog:WFVZ:Eggs:575	575	2 eggs of Bell's Vireo (Vireo bellii); Additional data on card.		Ed N. Harrison				cowbird fresh, host broken			native	present	eggs	in collection	575										1932-06-18		170	170	1932	6	18								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Lake Hodges, northeast side of Upper	USA | California | San Diego | Lake Hodges, northeast side of Upper														decimal degrees		33.057466	-117.085422	WGS84	5312						Ryane Cox	24 October 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification	"I georeferenced the entire lake because ""Northeast shore"" changes year to year. I used the historical size of the lake and not the current size."																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""4"", ""incubation"":""begun"" }"	urn:catalog:WFVZ:Eggs:71196	71196	3 eggs of Willow [Traill's] Flycatcher (Empidonax traillii); Additional data on card.		A.M. Ingersoll				begun			native	present	eggs	in collection	289H										1927-06-11		162	162	1927	6	11								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Bonita	USA | California | San Diego | Bonita														decimal degrees		32.663813	-117.025214	WGS84	5709						Ryane Cox	13 December 2013	Georeferencing Quick Reference Guide	GEOLocate..http://www.maptechnica.com/us-city-boundary-map/city/Bonita/state/CA/cityid/607414	requires verification																																				Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""3"", ""incubation"":""begun"" }"	urn:catalog:WFVZ:Eggs:71197	71197	2 eggs of Willow [Traill's] Flycatcher (Empidonax traillii); Additional data on card.		A.M. Ingersoll				begun			native	present	eggs	in collection	2938										1928-06-30		182	182	1928	6	30								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Bonita	USA | California | San Diego | Bonita														decimal degrees		32.663813	-117.025214	WGS84	5709						Ryane Cox	13 December 2013	Georeferencing Quick Reference Guide	GEOLocate..http://www.maptechnica.com/us-city-boundary-map/city/Bonita/state/CA/cityid/607414	requires verification																																				Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""4"", ""incubation"":""begun"" }"	urn:catalog:WFVZ:Eggs:71311	71311	3 eggs of Lesser Goldfinch (Carduelis psaltria); Additional data on card.		A.M. Ingersoll				begun			native	present	eggs	in collection	2647										1920-04-27		118	118	1920	4	27								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		San Diego	USA | California | San Diego | San Diego														decimal degrees		32.888706	-117.087978	WGS84	29795						Ryane Cox	6 December 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification	Georeferenced current boundaries of the city of San Diego.																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""6"", ""incubation"":""begun"" }"	urn:catalog:WFVZ:Eggs:71312	71312	5 eggs of Lesser Goldfinch (Carduelis psaltria); Additional data on card.		A.M. Ingersoll				begun			native	present	eggs	in collection	3053										1933-05-18		138	138	1933	5	18								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		San Diego, Murphy Canyon	USA | California | San Diego | San Diego, Murphy Canyon														decimal degrees		32.822365	-117.114857	WGS84	5621						Ryane Cox	25 October 2013	Georeferencing Quick Reference Guide	ACME Mapper, GEOLocate	requires verification	Georeferenced all of Murphy Canyon																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""4"", ""incubation"":""Slight"" }"	urn:catalog:WFVZ:Eggs:72214	72214	2 eggs of Molothrus ater obscurus (Brown-headed Cowbird); 2 eggs of Dendroica petechia aestiva (Yellow Warbler); Additional data on card.		T.W. Harvey III				Slight			native	present	round skin	in collection	91K										1935-05-25		145	145	1935	5	25								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Lake Hodges	USA | California | San Diego | Lake Hodges														decimal degrees		33.057466	-117.085422	WGS84	5312						Ryane Cox	24 October 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification	I used the historical size of the lake and not the current size.																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""4"", ""incubation"":""heavy"" }"	urn:catalog:WFVZ:Eggs:72215	72215	2 eggs of Song Sparrow (Zonotrichia melodia); Additional data on card.		T.W. Harvey III				heavy			native	present	eggs	in collection	84A										1935-05-18		138	138	1935	5	18								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Lake Hodges	USA | California | San Diego | Lake Hodges														decimal degrees		33.057466	-117.085422	WGS84	5312						Ryane Cox	24 October 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification	I used the historical size of the lake and not the current size.																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""4"", ""incubation"":""begun"" }"	urn:catalog:WFVZ:Eggs:73189	73189	3 eggs of Bell's Vireo (Vireo bellii); Additional data on card.		A.M. Ingersoll				begun			native	present	eggs	in collection	2576										1919-05-14		134	134	1919	5	14								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Lakeside	USA | California | San Diego | Lakeside														decimal degrees		32.851452	-116.908515	WGS84	4383						Ryane Cox	5 December 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification																																				Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""5"", ""incubation"":""trace"" }"	urn:catalog:WFVZ:Eggs:88828	88828	3 eggs of Hutton's Vireo (Vireo huttoni); Additional data on card.		James B. Dixon				trace			native	present	eggs	in collection	2673-3										1952-05-01		122	122	1952	5	1								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego		Escondido	USA | California | San Diego | Escondido														decimal degrees		33.133546	-117.071484	WGS84	9651						Ryane Cox	28 October 2013	Georeferencing Quick Reference Guide	GEOLocate	requires verification	I moved the coordinates to the geographic center.																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=wfvz_birds									urn:lsid:biocol.org:col:34967			WFVZ	Eggs			PreservedSpecimen			"{""clutchSize"":""2"", ""incubation"":""fresh"" }"	urn:catalog:WFVZ:Eggs:92517	92517	1 egg of Blue-gray Gnatcatcher (Polioptila caerulea); Additional data on card.		Nelson K. Carpenter				fresh			native	present	eggs	in collection	6-29										1929-06-02		153	153	1929	6	2								| USA | California | San Diego |  |  |  |	North America				United States	US	California	San Diego			USA | California | San Diego														decimal degrees		33.0199275	-116.841237	WGS84	84654						Tyner, Megan	18-Nov-2014	Georeferencing Quick Reference Guide	GEOLocate	requires verification	Islands not included																																			Molothrus ater obscurus							Icteridae	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies			Brown-headed Cowbird	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 6 X 4"", ""measurements"":""C:15.8; T:23.7"", ""weight"":""44.5"" }"	urn:catalog:LACM:Birds:106236	106236	MOD FAT		GRIFFITH WILDLIFE BIOL			male				native	present	skeleton																			00 SPR 1990							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		CAMP PENDLETON MARINE BASE	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | CAMP PENDLETON MARINE BASE												33 21 47 N	117 25 34 W	decimal degrees		33.363	-117.426	WGS84	18220								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 7 X 5"", ""measurements"":""C:15.7; T:24.0"", ""weight"":""42"" }"	urn:catalog:LACM:Birds:106237	106237	MOD FAT		GRIFFITH WILDLIFE BIOL			male				native	present	skeleton																			00 SPR 1990							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		CAMP PENDLETON MARINE BASE	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | CAMP PENDLETON MARINE BASE												33 21 47 N	117 25 34 W	decimal degrees		33.363	-117.426	WGS84	18220								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""T = 7 X 5"", ""measurements"":""C:16.3; T:25.5"", ""weight"":""51"" }"	urn:catalog:LACM:Birds:106238	106238	VERY FAT		GRIFFITH WILDLIFE BIOL			male				native	present	skeleton																			00 SPR 1990							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		CAMP PENDLETON MARINE BASE	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | CAMP PENDLETON MARINE BASE												33 21 47 N	117 25 34 W	decimal degrees		33.363	-117.426	WGS84	18220								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts									urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""OV = 6 X 5"" }"	urn:catalog:LACM:Birds:106818	106818			GRIFFITH WILDLIFE BIOL			female				native	present	skeleton																			00 SPR 1990							NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO |  |  |  |	North America				United States	US	California	San Diego		OCEANSIDE; SANTA MARGARITA R	NORTH AMERICA | UNITED STATES | CALIFORNIA | SAN DIEGO CO | OCEANSIDE; SANTA MARGARITA R												33 13 44 N	117 18 25 W	decimal degrees		33.228938	-117.306812	WGS84	8867								VertNet Georeferencing Guidelines		requires verification																																				Molothrus ater obscurus							Passeriformes | Icteridae | Molothrus |	Animalia	Chordata	Aves	Passeriformes	Icteridae	Molothrus		ater	obscurus	subspecies				ICZN			
